tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
68,61,True,253,fhe,625,625,True,625,625,True,1.2516,0.004389,188.0
68,62,True,685,fhe,337,337,True,374,374,True,1.0015,0.003958,188.0
68,63,True,285,fhe,7768,7768,True,581,581,True,1.5359,0.003612,188.0
69,0,False,320,prompt,247,247,True,271,271,True,0.9444,0.004586,188.0
69,1,True,1754,fhe,327,327,True,2220,2220,True,2.5339,0.002996,188.0
69,2,True,1199,fhe,2280,2280,True,2280,2280,True,1.0479,0.00286,188.0
69,3,True,44091,fhe,36850,36850,True,36850,36850,True,2.2112,0.001422,188.0
69,4,False,5281,prompt,15,15,True,15,15,True,1.6272,0.001862,188.0
69,5,True,15,fhe,380,380,True,831,831,True,0.1467,0.001205,188.0
69,6,True,6281,fhe,13,13,True,1754,1754,True,0.5869,0.000893,188.0
69,7,True,253,fhe,2408,2408,True,1180,1180,True,1.7519,0.007854,188.0
69,8,True,15,prompt,187,187,True,187,187,True,2.7648,0.001212,188.0
69,9,True,367,fhe,2350,2350,True,2350,2350,True,7.882,0.007373,188.0
69,10,True,8479,fhe,4156,4156,True,22244,22244,True,0.7902,0.001058,188.0
69,11,True,2798,fhe,2728,2728,True,2728,2728,True,5.5496,0.000979,188.0
69,12,False,1341,prompt,1925,1925,True,1925,1925,True,0.2207,0.001039,188.0
69,13,True,14593,fhe,15,15,True,390,390,True,2.1408,0.003359,188.0
69,14,True,497,fhe,253,253,True,1929,1929,True,0.801,0.001324,188.0
69,15,True,665,fhe,310,310,True,556,556,True,0.3466,0.001801,188.0
69,16,False,9544,prompt,15,15,True,313,313,True,1.2593,0.001051,188.0
69,17,True,3379,fhe,45789,45789,True,45789,45789,True,1.144,0.031406,188.0
69,18,True,1283,fhe,3680,3680,True,3680,3680,True,0.7523,0.00333,188.0
69,19,True,559,fhe,260,260,True,260,260,True,2.4284,0.001792,188.0
69,20,False,285,prompt,697,697,True,690,690,True,1.0305,0.002192,188.0
69,21,True,275,fhe,253,253,True,4383,4383,True,1.0932,0.001262,188.0
69,22,True,2929,fhe,390,390,True,390,390,True,0.1577,0.002374,188.0
69,23,True,13,fhe,5345,5345,True,5345,5345,True,0.0476,0.001739,188.0
69,24,False,1537,prompt,452,452,True,452,452,True,0.1089,0.002778,188.0
69,25,True,481,fhe,380,380,True,380,380,True,0.2629,0.002247,188.0
69,26,True,752,fhe,310,310,True,6569,6569,True,0.1202,0.000697,188.0
69,27,True,715,fhe,247,247,True,25784,25784,True,0.3267,0.003545,188.0
69,28,True,253,fhe,6194,6194,True,6194,6194,True,3.3374,0.004164,188.0
69,29,True,908,fhe,281,281,True,347,347,True,0.3586,0.001478,188.0
69,30,True,273,fhe,253,253,True,253,253,True,1.3623,0.001236,188.0
69,31,True,10550,fhe,7121,7121,True,7121,7121,True,0.1309,0.001898,188.0
69,32,False,457,prompt,84,84,True,84,84,True,14.2895,0.001716,188.0
69,33,True,4177,fhe,275,275,True,14,14,True,0.035,0.001527,188.0
69,34,True,4250,fhe,285,285,True,285,285,True,0.2175,0.001128,188.0
69,35,True,2553,fhe,2170,2170,True,2170,2170,True,2.3777,0.001798,188.0
69,36,True,510,fhe,3874,3874,True,1735,1735,True,0.7788,0.003717,188.0
69,37,True,380,fhe,3416,3416,True,9830,9830,True,0.7914,0.002478,188.0
69,38,True,534,fhe,310,310,True,275,275,True,0.5114,0.004006,188.0
69,39,True,15,fhe,380,380,True,187,187,True,0.1575,0.000916,188.0
69,40,False,1959,prompt,7768,7768,True,7768,7768,True,0.3991,0.003855,188.0
69,41,True,427,fhe,6663,6663,True,6663,6663,True,0.7833,0.001282,188.0
69,42,True,5859,fhe,13,13,True,13,13,True,0.3875,0.002316,188.0
69,43,True,849,fhe,9097,9097,True,1199,1199,True,0.2056,0.001703,188.0
69,44,False,14593,prompt,13,13,True,835,835,True,0.0307,0.002841,188.0
69,45,True,390,fhe,1512,1512,True,10805,10805,True,0.6332,0.0071,188.0
69,46,True,672,fhe,359,359,True,970,970,True,1.5215,0.002551,188.0
69,47,True,310,fhe,1160,1160,True,1160,1160,True,3.2906,0.001794,188.0
69,48,False,27471,prompt,15,15,True,824,824,True,0.1233,0.001144,188.0
69,49,True,5736,fhe,3871,3871,True,3871,3871,True,9.363,0.014294,188.0
69,50,True,1014,fhe,9790,9790,True,8307,8307,True,2.8895,0.001271,188.0
69,51,True,11186,fhe,13,13,True,2919,2919,True,1.237,0.00479,188.0
69,52,True,15,fhe,380,380,True,380,380,True,1.0319,0.000747,188.0
69,53,True,253,fhe,2102,2102,True,2102,2102,True,0.7545,0.001119,188.0
69,54,True,3966,fhe,15,15,True,904,904,True,2.5262,0.001336,188.0
69,55,True,253,fhe,13438,13438,True,13438,13438,True,2.3353,0.001701,188.0
69,56,False,635,prompt,31537,31537,True,31537,31537,True,0.5944,0.001399,188.0
69,57,True,1119,fhe,326,326,True,326,326,True,3.5395,0.001198,188.0
69,58,True,2070,fhe,367,367,True,353,353,True,1.4268,0.003415,188.0
69,59,True,752,fhe,4592,4592,True,4592,4592,True,0.1968,0.001743,188.0
69,60,True,510,fhe,11260,11260,True,3471,3471,True,0.2913,0.002161,188.0
69,61,True,625,fhe,6871,6871,True,2779,2779,True,1.2622,0.002135,188.0
69,62,True,374,fhe,15,15,True,42616,42616,True,0.935,0.002055,188.0
69,63,True,581,fhe,12570,12570,True,12570,12570,True,2.9858,0.00092,188.0
70,0,False,1077,prompt,1774,1774,True,1774,1774,True,0.1374,0.003139,188.0
70,1,True,2220,fhe,616,616,True,616,616,True,0.0259,0.001363,188.0
70,2,True,2280,fhe,347,347,True,347,347,True,4.6011,0.00315,188.0
70,3,True,36850,fhe,6372,6372,True,6372,6372,True,9.1873,0.006347,188.0
70,4,True,15,prompt,187,187,True,187,187,True,1.4865,0.001146,188.0
70,5,True,831,fhe,310,310,True,2624,2624,True,1.5186,0.000993,188.0
70,6,True,1754,fhe,327,327,True,327,327,True,3.2998,0.001185,188.0
70,7,True,1180,fhe,273,273,True,273,273,True,3.4658,0.000613,188.0
70,8,True,187,fhe,4125,4125,True,4125,4125,True,0.1079,0.003541,188.0
70,9,True,2350,fhe,310,310,True,310,310,True,3.9872,0.001529,188.0
70,10,True,22244,fhe,273,273,True,6749,6749,True,1.599,0.001907,188.0
70,11,True,2728,fhe,15,15,True,407,407,True,0.3292,0.002229,188.0
70,12,False,273,prompt,253,253,True,253,253,True,2.2528,0.003167,188.0
70,13,True,390,fhe,24740,24740,True,24740,24740,True,0.6937,0.001278,188.0
70,14,True,1929,fhe,323,323,True,323,323,True,1.5772,0.000962,188.0
70,15,True,556,fhe,644,644,True,5608,5608,True,1.0431,0.001145,188.0
70,16,True,15,prompt,380,380,True,187,187,True,0.3814,0.003001,188.0
70,17,True,45789,fhe,13,13,True,13,13,True,4.783,0.002581,188.0
70,18,True,3680,fhe,13,13,True,13,13,True,0.8934,0.000998,188.0
70,19,True,260,fhe,187,187,True,187,187,True,0.7336,0.001456,188.0
70,20,False,697,prompt,1211,1211,True,1211,1211,True,5.5688,0.002002,188.0
70,21,True,4383,fhe,275,275,True,407,407,True,1.6018,0.000479,188.0
70,22,True,390,fhe,5534,5534,True,5534,5534,True,0.4471,0.002869,188.0
70,23,True,5345,fhe,13,13,True,13,13,True,3.8302,0.001378,188.0
70,24,False,320,prompt,2104,2104,True,2104,2104,True,2.079,0.001295,188.0
70,25,True,380,fhe,18353,18353,True,18353,18353,True,0.6029,0.001242,188.0
70,26,True,6569,fhe,281,281,True,672,672,True,1.6168,0.00065,188.0
70,27,True,25784,fhe,13,13,True,1724,1724,True,1.0722,0.001483,188.0
70,28,True,6194,fhe,6331,6331,True,6331,6331,True,0.1937,0.001293,188.0
70,29,True,347,fhe,247,247,True,247,247,True,2.4271,0.003472,188.0
70,30,True,253,fhe,5101,5101,True,6149,6149,True,0.1887,0.000712,188.0
70,31,True,7121,fhe,310,310,True,310,310,True,0.6308,0.001222,188.0
70,32,False,84,prompt,1133,1133,True,1133,1133,True,2.4508,0.004462,188.0
70,33,True,14,fhe,14692,14692,True,14692,14692,True,2.7372,0.009494,188.0
70,34,True,285,fhe,13978,13978,True,13978,13978,True,1.7835,0.002308,188.0
70,35,True,2170,fhe,15,15,True,15,15,True,1.2101,0.002354,188.0
70,36,True,1735,fhe,4131,4131,True,4131,4131,True,0.1313,0.001599,188.0
70,37,True,9830,fhe,497,497,True,497,497,True,1.5236,0.004646,188.0
70,38,True,275,fhe,1614,1614,True,1614,1614,True,4.7077,0.000977,188.0
70,39,True,187,fhe,510,510,True,510,510,True,3.5468,0.001355,188.0
70,40,False,1824,prompt,15,15,True,15,15,True,2.8259,0.00121,188.0
70,41,True,6663,fhe,369,369,True,3400,3400,True,0.123,0.003164,188.0
70,42,True,13,fhe,285,285,True,533,533,True,1.2409,0.005676,188.0
70,43,True,1199,fhe,2798,2798,True,4073,4073,True,0.4805,0.00181,188.0
70,44,False,835,prompt,352,352,True,597,597,True,1.5604,0.003472,188.0
70,45,True,10805,fhe,1066,1066,True,1066,1066,True,0.0589,0.00062,188.0
70,46,True,970,fhe,253,253,True,776,776,True,0.4247,0.002502,188.0
70,47,True,1160,fhe,273,273,True,598,598,True,1.565,0.002564,188.0
70,48,False,14,prompt,783,783,True,783,783,True,1.0857,0.00839,188.0
70,49,True,3871,fhe,481,481,True,481,481,True,1.8475,0.002227,188.0
70,50,True,8307,fhe,273,273,True,273,273,True,4.376,0.000606,188.0
70,51,True,2919,fhe,13,13,True,13,13,True,1.4689,0.002877,188.0
70,52,True,380,fhe,8099,8099,True,8099,8099,True,0.0069,0.001019,188.0
70,53,True,2102,fhe,316,316,True,376,376,True,3.9544,0.004833,188.0
70,54,True,904,fhe,285,285,True,285,285,True,2.8098,0.001432,188.0
70,55,True,13438,fhe,15,15,True,15,15,True,1.2308,0.002972,188.0
70,56,False,4028,prompt,15,15,True,15,15,True,1.5013,0.001106,188.0
70,57,True,326,fhe,253,253,True,7600,7600,True,0.1738,0.002189,188.0
70,58,True,353,fhe,899,899,True,899,899,True,2.8623,0.003032,188.0
70,59,True,4592,fhe,281,281,True,449,449,True,0.8569,0.00085,188.0
70,60,True,3471,fhe,3248,3248,True,3248,3248,True,7.9167,0.009142,188.0
70,61,True,2779,fhe,253,253,True,352,352,True,0.5185,0.003378,188.0
70,62,True,42616,fhe,591,591,True,591,591,True,1.5061,0.000692,188.0
70,63,True,12570,fhe,273,273,True,273,273,True,6.8283,0.000633,188.0
71,0,False,1774,prompt,323,323,True,323,323,True,0.2034,0.00068,188.0
71,1,True,616,fhe,13805,13805,True,13805,13805,True,1.2436,0.003073,188.0
71,2,True,347,fhe,253,253,True,776,776,True,1.4181,0.002966,188.0
71,3,True,6372,fhe,13,13,True,13,13,True,2.4233,0.001849,188.0
71,4,True,187,fhe,510,510,True,510,510,True,0.3569,0.002763,188.0
71,5,True,2624,fhe,310,310,True,85,85,True,0.2054,0.003585,188.0
71,6,True,327,fhe,253,253,True,253,253,True,0.4213,0.003977,188.0
71,7,True,273,fhe,1897,1897,True,1897,1897,True,0.0567,0.002592,188.0
71,8,True,4125,fhe,13,13,True,13,13,True,1.3899,0.001841,188.0
71,9,True,310,fhe,3075,3075,True,9081,9081,True,1.307,0.001915,188.0
71,10,True,6749,fhe,14526,14526,True,14526,14526,True,0.4851,0.003313,188.0
71,11,True,407,fhe,347,347,True,347,347,True,0.7421,0.002545,188.0
71,12,False,22612,prompt,1341,15,False,14,14,True,0.0111,0.002785,188.0
71,13,True,24740,fhe,15,15,True,15,15,True,2.291,0.001588,188.0
71,14,True,323,fhe,616,616,True,616,616,True,3.1669,0.002149,188.0
71,15,True,5608,fhe,347,347,True,347,347,True,0.1648,0.000846,188.0
71,16,True,187,fhe,510,510,True,510,510,True,2.0366,0.003914,188.0
71,17,True,13,fhe,285,285,True,285,285,True,6.983,0.002707,188.0
71,18,True,13,fhe,285,285,True,533,533,True,0.9534,0.0016,188.0
71,19,True,187,fhe,2811,2811,True,2811,2811,True,0.0442,0.001011,188.0
71,20,False,1211,prompt,2739,2739,True,2739,2739,True,0.9962,0.004147,188.0
71,21,True,407,fhe,253,253,True,253,253,True,1.0449,0.001028,188.0
71,22,True,5534,fhe,13,13,True,13,13,True,0.6075,0.002862,188.0
71,23,True,13,fhe,6480,6480,True,6480,6480,True,0.7651,0.005972,188.0
71,24,False,273,prompt,690,690,True,690,690,True,1.7212,0.001057,188.0
71,25,True,18353,fhe,22852,22852,True,1929,1929,True,0.3231,0.001142,188.0
71,26,True,672,fhe,253,253,True,952,952,True,0.2969,0.00094,188.0
71,27,True,1724,fhe,28264,28264,True,28264,28264,True,2.8183,0.002034,188.0
71,28,True,6331,fhe,387,387,True,387,387,True,1.8187,0.002351,188.0
71,29,True,247,fhe,9921,9921,True,9921,9921,True,0.0745,0.003432,188.0
71,30,True,6149,fhe,390,390,True,10,10,True,0.0089,0.000957,188.0
71,31,True,310,fhe,253,253,True,581,581,True,0.6258,0.002521,188.0
71,32,False,1133,prompt,3305,3305,True,3305,3305,True,4.9173,0.012026,188.0
71,33,True,14692,fhe,11123,11123,True,2919,2919,True,0.0112,0.001094,188.0
71,34,True,13978,fhe,15,15,True,15,15,True,1.4828,0.000794,188.0
71,35,True,15,fhe,380,380,True,187,187,True,0.1105,0.00071,188.0
71,36,True,4131,fhe,13,13,True,13,13,True,0.4834,0.00261,188.0
71,37,True,497,fhe,6804,6804,True,6804,6804,True,0.5127,0.001376,188.0
71,38,True,1614,fhe,7729,7729,True,19132,19132,True,0.0799,0.001827,188.0
71,39,True,510,fhe,12927,12927,True,12927,12927,True,0.7354,0.004482,188.0
71,40,False,432,prompt,253,253,True,253,253,True,2.2339,0.006213,188.0
71,41,True,3400,fhe,247,247,True,271,271,True,0.8353,0.002458,188.0
71,42,True,533,fhe,597,597,True,597,597,True,1.1868,0.002411,188.0
71,43,True,4073,fhe,9097,9097,True,1016,1016,True,0.6119,0.004108,188.0
71,44,False,253,prompt,1824,1824,True,28169,28169,True,1.4954,0.003784,188.0
71,45,True,1066,fhe,15,15,True,672,672,True,2.2846,0.003059,188.0
71,46,True,776,fhe,1824,8281,False,21646,21646,True,0.0058,0.00388,188.0
71,47,True,598,fhe,273,273,True,273,273,True,3.3511,0.001293,188.0
71,48,False,253,prompt,5471,5471,True,5471,5471,True,1.2737,0.00596,188.0
71,49,True,481,fhe,6491,6491,True,6491,6491,True,0.3283,0.006221,188.0
71,50,True,273,fhe,1107,1107,True,1107,1107,True,0.3171,0.000852,188.0
71,51,True,13,fhe,253,253,True,253,534,False,1.8114,0.001492,188.0
71,52,True,8099,fhe,497,497,True,497,497,True,2.1471,0.006616,188.0
71,53,True,376,fhe,13,13,True,13,13,True,2.6376,0.002934,188.0
71,54,True,285,fhe,7189,7189,True,7189,7189,True,0.0773,0.001569,188.0
71,55,True,15,fhe,187,187,True,187,187,True,0.0355,0.002411,188.0
71,56,True,15,prompt,187,187,True,187,187,True,1.1399,0.002987,188.0
71,57,True,7600,fhe,326,326,True,10208,10208,True,0.4844,0.002061,188.0
71,58,True,899,fhe,570,570,True,570,570,True,5.1481,0.005529,188.0
71,59,True,449,fhe,187,187,True,187,187,True,3.1351,0.002294,188.0
71,60,True,3248,fhe,403,403,True,403,403,True,0.9976,0.003728,188.0
71,61,True,352,fhe,310,310,True,310,310,True,4.4468,0.003166,188.0
71,62,True,591,fhe,7017,7017,True,1273,1273,True,2.9678,0.005409,188.0
71,63,True,273,fhe,7768,7768,True,7768,7768,True,4.6246,0.003092,188.0
72,0,False,323,prompt,253,253,True,841,841,True,0.1006,0.00156,188.0
72,1,True,13805,fhe,1180,1180,True,1180,1180,True,0.1258,0.011705,188.0
72,2,True,776,fhe,4146,4146,True,7565,7565,True,0.9356,0.001287,188.0
72,3,True,13,fhe,285,285,True,285,285,True,2.1195,0.001898,188.0
72,4,True,510,fhe,15727,15727,True,1232,1232,True,0.2077,0.001053,188.0
72,5,True,85,fhe,723,723,True,723,723,True,9.1291,0.002816,188.0
72,6,True,253,fhe,5098,5098,True,5098,5098,True,0.2267,0.005347,188.0
72,7,True,1897,fhe,368,368,True,1919,1919,True,1.8716,0.002412,188.0
72,8,True,13,fhe,247,247,True,247,247,True,0.3167,0.002696,188.0
72,9,True,9081,fhe,3075,3075,True,3075,3075,True,1.4391,0.007038,188.0
72,10,True,14526,fhe,281,281,True,281,281,True,0.7093,0.002287,188.0
72,11,True,347,fhe,1199,1199,True,1199,1199,True,6.389,0.004794,188.0
72,12,False,323,prompt,253,253,True,2852,1996,False,0.8022,0.004114,188.0
72,13,True,15,fhe,380,380,True,380,380,True,0.2271,0.002381,188.0
72,14,True,616,fhe,5389,5389,True,5389,5389,True,0.0984,0.003367,188.0
72,15,True,347,fhe,3918,3918,True,4007,4007,True,0.2699,0.000588,188.0
72,16,True,510,fhe,2144,2144,True,495,495,True,0.7246,0.007095,188.0
72,17,True,285,fhe,476,476,True,476,476,True,1.3757,0.002701,188.0
72,18,True,533,fhe,352,352,True,352,352,True,0.3243,0.002827,188.0
72,19,True,2811,fhe,247,247,True,247,247,True,0.8718,0.000802,188.0
72,20,False,11260,prompt,15,15,True,15,15,True,0.6904,0.000726,188.0
72,21,True,253,fhe,5112,5112,True,5112,5112,True,0.629,0.002596,188.0
72,22,True,13,fhe,285,285,True,533,533,True,0.8572,0.005062,188.0
72,23,True,6480,fhe,13,13,True,13,13,True,3.806,0.003888,188.0
72,24,False,4832,prompt,8385,8385,True,8385,8385,True,0.2185,0.00257,188.0
72,25,True,1929,fhe,22852,22852,True,17122,17122,True,1.3713,0.001713,188.0
72,26,True,952,fhe,1818,1818,True,1818,1818,True,2.3035,0.001096,188.0
72,27,True,28264,fhe,14,14,True,265,265,True,0.396,0.001358,188.0
72,28,True,387,fhe,247,247,True,247,247,True,0.1973,0.001996,188.0
72,29,True,9921,fhe,281,281,True,323,323,True,0.386,0.002021,188.0
72,30,True,10,fhe,390,390,True,285,285,True,1.2925,0.001946,188.0
72,31,True,581,fhe,273,273,True,273,273,True,6.2424,0.001843,188.0
72,32,False,3305,prompt,273,273,True,273,273,True,7.6037,0.000963,188.0
72,33,True,2919,fhe,275,275,True,310,310,True,0.1504,0.001386,188.0
72,34,True,15,fhe,754,754,True,754,754,True,0.5674,0.000708,188.0
72,35,True,187,fhe,510,510,True,510,510,True,3.4915,0.002913,188.0
72,36,True,13,fhe,253,253,True,253,253,True,1.3039,0.001509,188.0
72,37,True,6804,fhe,2366,2366,True,2366,2366,True,0.1467,0.000984,188.0
72,38,True,19132,fhe,253,253,True,8825,8825,True,1.2052,0.000781,188.0
72,39,True,12927,fhe,310,310,True,310,310,True,1.6538,0.001119,188.0
72,40,False,15401,prompt,15,15,True,362,362,True,0.1781,0.005159,188.0
72,41,True,271,fhe,29549,29549,True,29549,29549,True,0.4415,0.010469,188.0
72,42,True,597,fhe,403,403,True,513,513,True,0.5642,0.003807,188.0
72,43,True,1016,fhe,4370,4370,True,4370,4370,True,2.3897,0.001603,188.0
72,44,False,9455,prompt,310,310,True,310,310,True,0.233,0.001196,188.0
72,45,True,672,fhe,368,368,True,368,368,True,3.3801,0.003716,188.0
72,46,True,21646,fhe,281,281,True,281,281,True,0.1163,0.001762,188.0
72,47,True,273,fhe,15,15,True,15,15,True,1.0898,0.002438,188.0
72,48,False,3520,prompt,22135,22135,True,22135,22135,True,0.2513,0.004834,188.0
72,49,True,6491,fhe,342,342,True,342,342,True,1.3973,0.002015,188.0
72,50,True,1107,fhe,13,13,True,13,13,True,2.0583,0.000989,188.0
72,51,True,253,fhe,4275,4275,True,4275,4275,True,0.3299,0.002922,188.0
72,52,True,497,fhe,6107,6107,True,6107,6107,True,1.1075,0.001849,188.0
72,53,True,13,fhe,253,253,True,253,253,True,1.1551,0.001299,188.0
72,54,True,7189,fhe,684,684,True,684,684,True,6.3562,0.005549,188.0
72,55,True,187,fhe,510,510,True,510,510,True,2.628,0.004343,188.0
72,56,True,187,fhe,30937,30937,True,30937,30937,True,0.6995,0.001207,188.0
72,57,True,10208,fhe,247,247,True,25257,25257,True,0.8512,0.001454,188.0
72,58,True,570,fhe,372,372,True,372,372,True,0.6343,0.000659,188.0
72,59,True,187,fhe,510,510,True,510,510,True,2.0581,0.002862,188.0
72,60,True,403,fhe,1077,1077,True,1077,1077,True,0.5918,0.002861,188.0
72,61,True,310,fhe,281,281,True,281,281,True,1.0003,0.001368,188.0
72,62,True,1273,fhe,13,13,True,13,13,True,2.3879,0.00181,188.0
72,63,True,7768,fhe,15,15,True,15,15,True,1.7438,0.000931,188.0
73,0,False,21548,prompt,253,253,True,285,285,True,0.0342,0.006674,188.0
73,1,True,1180,fhe,495,495,True,13,13,True,0.0883,0.000664,188.0
73,2,True,7565,fhe,15,15,True,15,15,True,1.7177,0.003571,188.0
73,3,True,285,fhe,48833,48833,True,246,246,True,1.3383,0.001001,188.0
73,4,True,1232,fhe,273,273,True,273,273,True,1.6564,0.001327,188.0
73,5,True,723,fhe,403,403,True,403,403,True,0.2982,0.002058,188.0
73,6,True,5098,fhe,15,15,True,15,15,True,0.0486,0.001327,188.0
73,7,True,1919,fhe,368,368,True,368,368,True,0.6443,0.00163,188.0
73,8,True,247,fhe,2285,2285,True,2285,2285,True,0.7995,0.00644,188.0
73,9,True,3075,fhe,13,13,True,313,313,True,0.7942,0.000613,188.0
73,10,True,281,fhe,14534,14534,True,14534,14534,True,3.1458,0.007057,188.0
73,11,True,1199,fhe,347,347,True,347,347,True,7.4899,0.001879,188.0
73,12,False,253,prompt,8986,8986,True,8986,8986,True,0.0161,0.003246,188.0
73,13,True,380,fhe,6749,6749,True,3276,3276,True,0.3095,0.001819,188.0
73,14,True,5389,fhe,285,285,True,38865,38865,True,0.1186,0.001248,188.0
73,15,True,4007,fhe,1364,1364,True,273,273,True,0.167,0.003896,188.0
73,16,True,495,fhe,37,37,True,37,37,True,1.4806,0.015821,188.0
73,17,True,476,fhe,5234,5234,True,5234,5234,True,4.0283,0.002662,188.0
73,18,True,352,fhe,369,369,True,3589,3589,True,0.6553,0.001346,188.0
73,19,True,247,fhe,13,13,True,285,285,True,0.0644,0.005727,188.0
73,20,True,15,prompt,187,187,True,187,187,True,0.7288,0.001073,188.0
73,21,True,5112,fhe,17502,17502,True,17502,17502,True,0.8886,0.002523,188.0
73,22,True,533,fhe,407,407,True,1996,1996,True,0.0484,0.000935,188.0
73,23,True,13,fhe,6931,6931,True,6931,6931,True,1.4579,0.003836,188.0
73,24,False,8385,prompt,281,281,True,281,281,True,3.1628,0.000515,188.0
73,25,True,17122,fhe,3683,3683,True,3683,3683,True,5.9877,0.004373,188.0
73,26,True,1818,fhe,253,253,True,616,616,True,0.6892,0.002204,188.0
73,27,True,265,fhe,15,15,True,326,326,True,0.3216,0.002165,188.0
73,28,True,247,fhe,4660,4660,True,4660,4660,True,0.9362,0.001912,188.0
73,29,True,323,fhe,6763,6763,True,6763,6763,True,0.2897,0.006306,188.0
73,30,True,285,fhe,840,840,True,840,840,True,0.0631,0.001381,188.0
73,31,True,273,fhe,253,253,True,253,253,True,3.282,0.001263,188.0
73,32,False,273,prompt,6875,6875,True,6875,6875,True,4.1963,0.002184,188.0
